Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
440080001,14354006,Endoscopy of nasal sinus with decompression of optic nerve (procedure),Operation on upper respiratory tract (procedure)
711271003,720364002,Lumbar puncture using computed tomography guidance (procedure),Imaging of central nervous system (procedure)
711271003,306728006,Lumbar puncture using computed tomography guidance (procedure),Computed tomography of nervous system (procedure)
431604000,430799001,Transjugular biopsy of liver using fluoroscopic guidance (procedure),Transjugular biopsy of liver (procedure)
252822006,112965005,Posterior segment fluorescein angiography (procedure),Diagnostic procedure on retina (procedure)
37653005,119843005,Closure of mediastinocutaneous fistula (procedure),Skin of trunk closure (procedure)
609202000,51241000,Endoscopic procedure on pancreatic duct for control of hemorrhage (procedure),Control of hemorrhage (procedure)
25828002,386809009,Mid forceps delivery with episiotomy (procedure),Operation on fetus (procedure)
268501000,68322007,Antibiotic cover - dentistry (procedure),Administration of antibiotic (procedure)
240935001,108193009,Percutaneous thrombolysis of hepatic artery (procedure),Abdomen destructive procedure (procedure)
240935001,373392003,Percutaneous thrombolysis of hepatic artery (procedure),Vascular surgery procedure on abdominal region (procedure)
231204007,231203001,Local anesthetic block of dorsal nerve of penis (procedure),Local anesthetic nerve block of penis (procedure)
231204007,426108005,Local anesthetic block of dorsal nerve of penis (procedure),Injection of therapeutic substance into penis (procedure)
439446000,373393008,Open revision of arterial bypass of lower extremity with vein patch angioplasty (procedure),Procedure on blood vessel of lower extremity (procedure)
439446000,386610001,Open revision of arterial bypass of lower extremity with vein patch angioplasty (procedure),Operative procedure on vein (procedure)
418733007,303809004,Ultrasound scan of abdominal vessels (procedure),Angiography of systems (procedure)
169162007,65837003,Isotope thyroid angiography (procedure),Angiography of neck (procedure)
169162007,83422003,Isotope thyroid angiography (procedure),Diagnostic procedure on blood vessel (procedure)
169162007,303809004,Isotope thyroid angiography (procedure),Angiography of systems (procedure)
177435004,304103008,"Local advancement flap, osseomyocutaneous (procedure)",Local advancement flap (procedure)
182697001,118795000,Lung collapse therapy (procedure),Procedure on pleura (procedure)
275059001,275063008,Transluminal procedure on superficial femoral artery (procedure),Transluminal procedure on femoral artery (procedure)
34456002,90941009,Fine needle biopsy of nasal sinus (procedure),Aspiration of nasal sinus (procedure)
426931009,68322007,Subacute bacterial endocarditis prophylaxis (procedure),Administration of antibiotic (procedure)
443272003,303809004,Puncture of peripheral vein using ultrasound guidance (procedure),Angiography of systems (procedure)
299682000,174121000,Construction of sigmoid loop colostomy (procedure),Bypass of colon (procedure)
299682000,398801000,Construction of sigmoid loop colostomy (procedure),Exteriorization of colon (procedure)
177427002,304099003,"Local transposition flap, myocutaneous (procedure)",Local transposition flap (procedure)
237430002,8366007,Mastopexy free nipple graft technique (procedure),Operation on nipple (procedure)
719421000,419674007,Fluoroscopic arteriography of posterior tibial artery using contrast with insertion of stent (procedure),Fluoroscopic angiography of tibial artery (procedure)
54332008,45148003,Suture of artery of great vessels (procedure),Repair of great vessels (procedure)
79847005,413199002,Destruction of urethral tissue (procedure),Destruction of tissue (procedure)
404202009,25381003,Ligation of aneurysm of femoral artery (procedure),Ligation of artery (procedure)
404202009,188383006,Ligation of aneurysm of femoral artery (procedure),Surgical repair of lower extremity (procedure)
404202009,17100006,Ligation of aneurysm of femoral artery (procedure),Surgical repair of artery of extremity (procedure)
439017003,363154008,Grafting of free fascial flap graft with microvascular anastomosis (procedure),Implantation of soft tissue (procedure)
449202009,432556004,Fine needle aspiration biopsy of inguinal region using ultrasound guidance (procedure),Aspiration of abdomen using ultrasound guidance (procedure)
449202009,711182000,Fine needle aspiration biopsy of inguinal region using ultrasound guidance (procedure),Aspiration of lower limb using ultrasonographic guidance (procedure)
104608000,250650002,"Cortisol, challenge tests (procedure)",Steroid hormone measurement (procedure)
185173003,73018006,Implant of inert material into vocal cords (procedure),Operation on vocal cord (procedure)
185173003,186160005,Implant of inert material into vocal cords (procedure),Implant of vocal cords (procedure)
90681004,37267009,Suture of spinal dura mater (procedure),Suture of spinal meninges (procedure)
173278008,57168000,Allotransplantation of tooth (procedure),Operation on bone (procedure)
175076003,175129009,Diagnostic transluminal operations on coronary artery (procedure),Diagnostic transluminal operations on heart (procedure)
235205003,88937006,Insertion of prosthesis into esophagus (procedure),Introduction of prosthesis (procedure)
235403008,274471009,Manual dilatation of ileostomy (procedure),Dilatation - gastrointestinal tract (procedure)
315182002,315183007,Psittacosis lymphogranuloma venereum antibody level (procedure),Psittacosis antibody level (procedure)
433663002,438533003,Percutaneous transluminal cutting balloon angioplasty of renal vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
5536002,48909003,"Arthrodesis of carpometacarpal joint of digits, other than thumb (procedure)",Arthrodesis of carpometacarpal joint of thumb (procedure)
700125004,183549000,Referral to pediatric gynecology service (procedure),Referral to gynecology service (procedure)
84875003,118693000,Anesthesia for procedure on neck (procedure),Procedure on neck (procedure)
17073005,34518000,Aortocoronary artery bypass graft with vein graft (procedure),Anastomosis of artery with bypass graft (procedure)
61247004,12481008,Tenotomy of tensor tympani (procedure),Incision of middle ear (procedure)
429324000,256652003,Grafting of bone using autogenous vascularized pedicle graft (procedure),Autogenous vascularized bone (procedure)
175218000,118810001,Transluminal closure of ductus arteriosus with prosthesis (procedure),Procedure on artery of thorax (procedure)
397581006,84355003,Hepatitis G antibody measurement (procedure),Antibody panel measurement (procedure)
391575009,118136006,Total T lymphocyte count (procedure),T lymphocyte count (procedure)
391575009,767002,Total T lymphocyte count (procedure),White blood cell count (procedure)
302331006,118885003,Biopsy of brain meninges (procedure),Procedure on brain (procedure)
176592006,118776007,Operation on Bartholin's duct (procedure),Procedure on duct (procedure)
175951002,52785004,Endoscopic ultrasound fragmentation of renal calculus (procedure),Destruction of lesion of kidney (procedure)
418986003,3512003,Fluoroscopic angiography of upper limb artery (procedure),Angiography of arteries of extremity (procedure)
418986003,48849005,Fluoroscopic angiography of upper limb artery (procedure),Imaging of arteries of upper extremity (procedure)
418986003,24267008,Fluoroscopic angiography of upper limb artery (procedure),Radiography of upper limb soft tissue (procedure)
13042007,118705005,Elbow flexion test (procedure),Procedure on elbow (procedure)
18038006,61815001,Protection of surroundings from individual (procedure),Protection of individual from surroundings (procedure)
285566004,29728003,Disarticulation of finger joint (procedure),Arthrectomy of finger (procedure)
230864006,68322007,Injection of antibiotic into brain abscess (procedure),Administration of antibiotic (procedure)
84262009,173958005,"Scott operation, intestinal bypass for obesity (procedure)",Bypass of ileum (procedure)
2193006,18291009,Repair of ruptured aneurysm with graft of celiac artery (procedure),Repair of ruptured aneurysm with graft of artery (procedure)
173402005,271563007,Repair of defect of palate with skin graft (procedure),Repair of defect of palate (procedure)
717692004,718003003,Insertion of drain into pelvis using cone beam computed tomography guidance (procedure),Cone beam computed tomography of pelvis (procedure)
440393001,118733005,Application of halo device to femur (procedure),Procedure on femur (procedure)
441731007,442881005,Percutaneous transluminal angioplasty of internal jugular vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
441731007,433106006,Percutaneous transluminal angioplasty of internal jugular vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty using fluoroscopic guidance (procedure)
232158005,240984009,Reconstruction of external ear with distant flap (procedure),Reconstruction with distant flap (procedure)
439870008,387688006,Percutaneous skeletal fixation of dislocation of talocalcaneonavicular joint with manipulation (procedure),Manipulation of joint (procedure)
388228001,61381007,Transurethral incision of bladder neck (procedure),Incision of neck (procedure)
260657002,260656006,Cervical collar incision with sternotomy extension (procedure),Cervical collar incision (procedure)
29255008,34518000,Iliofemoral bypass graft with vein (procedure),Anastomosis of artery with bypass graft (procedure)
29255008,88834003,Iliofemoral bypass graft with vein (procedure),Construction of shunt (procedure)
432603009,118746000,Fluoroscopic arthrography of shoulder joint with contrast (procedure),Procedure on shoulder joint (procedure)
175922001,252917007,Open deroofing of renal cyst (procedure),Decortication of kidney (procedure)
442469001,250650002,Measurement of aldosterone in body fluid specimen (procedure),Steroid hormone measurement (procedure)
122304001,398454005,Toxoplasma gondii deoxyribonucleic acid assay (procedure),Toxoplasma nucleic acid assay (procedure)
734002009,405611007,Local anesthetic lumbar paravertebral nerve block (procedure),Peripheral nerve plexus block (procedure)
52000000,442095009,Nicola operation for recurrent dislocation of shoulder (procedure),Repair of joint (procedure)
308495007,37508003,Needle suspension procedure of bladder neck (procedure),Operation on neck (procedure)
427539007,449674004,Local anesthetic median nerve block in upper arm (procedure),Injection of upper arm (procedure)
79182008,34518000,Posterior tibial artery bypass graft with vein (procedure),Anastomosis of artery with bypass graft (procedure)
180831006,56222002,Harvest of bone from skull (procedure),Operation on bone of skull (procedure)
173967005,44119001,Anastomosis of ileum to cecum (procedure),Anastomosis of small intestine to small intestine (procedure)
233114002,27755001,Operation for major aortopulmonary collateral arteries (procedure),Operation on vessels of heart (procedure)
433022009,24267008,Fluoroscopic fistulography of upper limb (procedure),Radiography of upper limb soft tissue (procedure)
439067005,178174001,Secondary repair of extensor tendon of lower limb (procedure),Secondary repair of tendon (procedure)
313476009,60992009,Hepatitis B e antigen test (procedure),Hepatitis E antigen measurement (procedure)
104475007,104903006,Adenylate kinase measurement (procedure),Protein kinase measurement (procedure)
231428006,239219005,Cryotherapy to dorsal root ganglion (procedure),Injection into ganglion (procedure)
306788009,384685001,Periodontal regeneration procedure (procedure),Operation on oral cavity (procedure)
444861005,118723002,Cryotherapy to verruca plantaris (procedure),Procedure on skin of lower extremity (procedure)
431616006,118714000,Radionuclide imaging of bone of lower leg (procedure),Procedure on lower leg (procedure)
34524006,108147006,Anterior sclerotomy with iridectomy (procedure),Anterior segment of eye incision (procedure)
46034007,48527009,Suture of laceration of pharynx (procedure),Suture of pharynx (procedure)
313523001,397600000,Skin ICS antibody measurement (procedure),Skin antibody measurement (procedure)
42041003,52785004,Percutaneous extraction of kidney stone with fragmentation procedure (procedure),Destruction of lesion of kidney (procedure)
26196001,399097000,Reduction of closed tarsometatarsal joint dislocation with anesthesia (procedure),Administration of anesthesia (procedure)
716518003,432556004,Fine needle aspiration biopsy of liver using ultrasonographic guidance (procedure),Aspiration of abdomen using ultrasound guidance (procedure)
439751005,438490000,Transluminal dilation of aqueous outflow canal using stent (procedure),Transluminal dilation of aqueous outflow canal (procedure)
443180000,287650005,Augmentation of breast with immediate insertion of breast prosthesis (procedure),Augmentation of mammoplasty with prosthesis (procedure)
46089005,61381007,Division of bladder neck (procedure),Incision of neck (procedure)
171563008,171816000,Secondary microsurgical graft to facial nerve (VII) (procedure),Secondary microsurgical graft to peripheral nerve (procedure)
61759004,239217007,"Open reduction of open sternoclavicular dislocation, acute, with fascial graft (procedure)",Operation on lesion of fascia (procedure)
11024007,399097000,Manual reduction of dislocation of symphysis pubis under anesthesia (procedure),Administration of anesthesia (procedure)
11024007,274470005,Manual reduction of dislocation of symphysis pubis under anesthesia (procedure),Manipulation under anesthesia (procedure)
11024007,387688006,Manual reduction of dislocation of symphysis pubis under anesthesia (procedure),Manipulation of joint (procedure)
609139008,609137005,Revision of internal fixation of calcaneus (procedure),Revision of internal fixation of tarsal bone (procedure)
66607001,129207007,"Midtarsal arthrodesis, transverse, with osteotomy as for flatfoot correction (procedure)",Procedure on bone of foot (procedure)
66607001,373196008,"Midtarsal arthrodesis, transverse, with osteotomy as for flatfoot correction (procedure)",Operative procedure on bone of lower extremity (procedure)
78096006,2188008,Suture of tendon of hand to skeletal attachment (procedure),Suture of tendon to skeletal attachment (procedure)
432799006,118810001,Percutaneous embolization of intercostal artery using fluoroscopic guidance (procedure),Procedure on artery of thorax (procedure)
1578004,41530005,Reconstruction of ossicles with stapedectomy (procedure),Ossiculectomy with stapedectomy (procedure)
257948005,311464004,Cerclage wiring of fracture (procedure),Internal fixation using wire (procedure)
55177006,373351007,Direct repair of intrathoracic artery with bypass (procedure),Surgical procedure on soft tissue (procedure)
79474000,118708007,"Application of plaster figure of eight, shoulder to hand (procedure)",Procedure on hand (procedure)
174467007,175871007,Percutaneous transluminal embolization of portal vein (procedure),Percutaneous transluminal embolization of vein (procedure)
433173004,418263002,Insertion of permanent inferior vena cava filter using fluoroscopic guidance (procedure),Fluoroscopic venography of inferior vena cava (procedure)
48135003,118713006,Anesthesia for any cast procedure involving knee joint (procedure),Procedure on knee (procedure)
48135003,46600007,Anesthesia for any cast procedure involving knee joint (procedure),Anesthesia for procedure on knee (procedure)
313101008,386609006,Placement of vein cuff (procedure),Procedure on vein (procedure)
387687001,387688006,Surgical manipulation of joint (procedure),Manipulation of joint (procedure)
391408008,271050007,Serum fluoride number (procedure),Serum pseudocholinesterase measurement (procedure)
391408008,313815007,Serum fluoride number (procedure),Serum cholinesterase measurement (procedure)
44496003,34518000,Repair with vein graft of intrathoracic artery with bypass (procedure),Anastomosis of artery with bypass graft (procedure)
439334000,439794000,Extracorporeal shock wave therapy for plantar fasciitis using ultrasound guidance (procedure),Extracorporeal shock wave therapy (procedure)
104115009,117356000,"White blood cell count, automated, peritoneal fluid (procedure)","Blood cell count, automated (procedure)"
49355000,442095009,Bunionectomy with adductor tendon transfer (procedure),Repair of joint (procedure)
699579008,711353008,Doppler ultrasonography of superior epigastric artery (procedure),Doppler ultrasonography of artery of thorax (procedure)
176409006,9162006,Reconstruction of scrotum with distant flap (procedure),Transplantation of scrotal tissue (procedure)
19724000,35269008,"Arthroplasty of wrist, pseudoarthrosis type with internal fixation (procedure)",Repair of bone (procedure)
19724000,371009003,"Arthroplasty of wrist, pseudoarthrosis type with internal fixation (procedure)",Operative procedure on bone of upper extremity (procedure)
71221009,47458005,Transfer of iliopsoas to greater trochanter (procedure),Repair of hip joint (procedure)
71221009,46905004,Transfer of iliopsoas to greater trochanter (procedure),Repair of femur (procedure)
250552004,250551006,Mixed venous oxygen saturation measurement (procedure),Venous oxygen saturation measurement (procedure)
173388007,234912006,Revision of repair of cleft palate (procedure),Revision of repair of mouth (procedure)
170449005,68322007,Antibiotic cover - surgery (procedure),Administration of antibiotic (procedure)
173364005,708739005,Biopsy of lesion of tongue (procedure),Biopsy of lesion of oral cavity (procedure)
313090002,118707002,Faradic nerve stimulation to wrist (procedure),Procedure on wrist (procedure)
178131004,239240006,Transfer multiple tendons to tendons (procedure),Repair of multiple tendons (procedure)
405308002,118810001,Decompression of axillary artery (procedure),Procedure on artery of thorax (procedure)
67716003,399097000,"Epidural injection of anesthetic substance, therapeutic, caudal, continuous (procedure)",Administration of anesthesia (procedure)
179431002,179430001,Conversion from uncemented hemiarthroplasty of shoulder (procedure),Revision uncemented hemiarthroplasty of shoulder (procedure)
699472001,449674004,Local anesthetic ulnar nerve block in upper arm (procedure),Injection of upper arm (procedure)
104194007,104172004,"Bacterial culture, urine, with organism identification (procedure)",Organism specific culture (procedure)
233280009,426674009,Percutaneous balloon angioplasty of external iliac artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
406810000,406800009,Auramine O stain method (procedure),Auramine stain method (procedure)
40695002,278659001,Dorsolumbar fusion for pseudoarthrosis (procedure),Lumbar spinal fusion for pseudoarthrosis (procedure)
91528007,118709004,Chondrectomy of finger (procedure),Procedure on finger (procedure)
359573007,359577008,Barkan operation with goniopuncture (procedure),Goniotomy with goniopuncture (procedure)
173185002,442303003,Deflation of bulla of lung (procedure),Deflation of lung (procedure)
63295000,119658000,Dewebbing of congenital syndactyly of fingers (procedure),Hand destructive procedure (procedure)
711427004,438527007,Ultrasonography of central venous catheter (procedure),Ultrasonography of soft tissue (procedure)
236261003,265579000,Otis urethrotomy in female (procedure),Closed urethrotomy in female (procedure)
18551005,385343000,Incision of conjunctiva with drainage of cyst (procedure),Incision of cyst (procedure)
69539003,287532007,Direct laryngoscopy with stripping of vocal cords (procedure),Endoscopy of respiratory system (procedure)
431337005,175890004,Percutaneous thrombolysis of vascular graft of lower limb using fluoroscopic guidance (procedure),Operation on vascular graft (procedure)
431337005,449923009,Percutaneous thrombolysis of vascular graft of lower limb using fluoroscopic guidance (procedure),Destructive procedure on lower limb (procedure)
431337005,715964008,Percutaneous thrombolysis of vascular graft of lower limb using fluoroscopic guidance (procedure),Imaging of lower limb (procedure)
431337005,306813004,Percutaneous thrombolysis of vascular graft of lower limb using fluoroscopic guidance (procedure),Thrombolysis of vascular graft (procedure)
713672005,711438004,Patellar apprehension test (procedure),Apprehension test of knee (procedure)
431478006,129182005,Injection of semimembranosus bursa using ultrasound guidance (procedure),Procedure on joint of lower extremity (procedure)
233441004,71648000,Adjustment of venous stent (procedure),Manipulation of vein (procedure)
233441004,103717000,Adjustment of venous stent (procedure),Manipulation of stent (procedure)
430229005,206849004,Biopsy of sympathetic nerve ganglion (procedure),Biopsy of sympathetic nerve (procedure)
185806008,185831009,Well woman monitoring second letter (procedure),Well adult monitoring second letter (procedure)
274995003,57168000,Sistrunk operation for thyroglossal cyst (procedure),Operation on bone (procedure)
431225005,441967009,Magnetic resonance imaging of cerebrospinal fluid flow (procedure),Evaluation of cerebrospinal fluid (procedure)
174309007,397159007,Creation of proctostomy (procedure),Exteriorization of intestine (procedure)
708680006,118846005,Percutaneous drainage of peritoneum using imaging guidance (procedure),Procedure on peritoneum (procedure)
427541000119103,373351007,Intravenous radionuclide therapy (procedure),Surgical procedure on soft tissue (procedure)
427541000119103,363326005,Intravenous radionuclide therapy (procedure),Therapeutic procedure on soft tissue (procedure)
68904003,413199002,Local destruction of renal tissue (procedure),Destruction of tissue (procedure)
412999005,413453005,Plasma adjusted magnesium measurement (procedure),Adjusted magnesium measurement (procedure)
171803000,363326005,Injection of neurolytic substance to peripheral nerve (procedure),Therapeutic procedure on soft tissue (procedure)
265668004,363154008,Local subcutaneous pedicle skin flap (procedure),Implantation of soft tissue (procedure)
431660006,432956008,Percutaneous transluminal angioplasty of common femoral artery using fluoroscopic guidance (procedure),Angioplasty of common femoral artery using fluoroscopic guidance (procedure)
225095007,225096008,Rectal stump washout via stoma (procedure),Rectal stump washout via rectum (procedure)
432429004,430323008,Fluoroscopic venography of mesenteric vein using contrast with insertion of stent (procedure),Fluoroscopic venography with contrast (procedure)
22923001,104345003,Factor D complement assay (procedure),Complement protein measurement (procedure)
413128002,363087005,Discharge from learning disability team (procedure),Disability administrative procedure (procedure)
40250003,363154008,Interatrial transposition of venous return (procedure),Implantation of soft tissue (procedure)
388725002,388726001,Piper nigrum (unripe seed) specific immunoglobulin E antibody measurement (procedure),Piper nigrum specific immunoglobulin E antibody measurement (procedure)
307659007,9735005,Subtotal colectomy with ileorectal anastomosis (procedure),Repair of colon (procedure)
426869003,429556006,Repair of interrupted aortic arch (procedure),Correction of congenital deformity of great vessels (procedure)
440513001,426730003,Computed tomography angiography of subclavian artery (procedure),Computed tomography angiography of thorax (procedure)
431705007,112879001,Sialodochoplasty using fluoroscopic guidance (procedure),Operation on salivary gland (procedure)
450647003,38764003,Open embolectomy of superior mesenteric artery (procedure),Embolectomy of aorta (procedure)
306243007,183515008,Referral to community doctor in audiology (procedure),Referral to physician (procedure)
79253003,129182005,Arrest of bone growth of femur (procedure),Procedure on joint of lower extremity (procedure)
305074006,178272006,Prophylactic wrist stretching (procedure),Stretching of muscle (procedure)
305074006,118707002,Prophylactic wrist stretching (procedure),Procedure on wrist (procedure)
419996004,118811002,Fluoroscopic angiography of uterine artery (procedure),Procedure on artery of abdomen (procedure)
44972003,287532007,Endoscopy of larynx through stoma (procedure),Endoscopy of respiratory system (procedure)
723777009,363278005,Fluoroscopic arthrography of sacroiliac joint (procedure),Radiographic procedure on pelvic region (procedure)
419798006,303809004,Fluoroscopic venography of portal vein (procedure),Angiography of systems (procedure)
441314002,65334000,Injection of hip joint for arthrography with anesthesia (procedure),Anesthesia for procedure on lower extremity (procedure)
440636000,1417002,Endoscopy of nasal sinus with decompression of inferior orbital wall (procedure),Operation on face (procedure)
440636000,287532007,Endoscopy of nasal sinus with decompression of inferior orbital wall (procedure),Endoscopy of respiratory system (procedure)
440636000,14354006,Endoscopy of nasal sinus with decompression of inferior orbital wall (procedure),Operation on upper respiratory tract (procedure)
609161003,441598001,Percutaneous transluminal insertion of fenestrated stent graft into aorta (procedure),Endovascular insertion of stent graft (procedure)
225699002,733925000,Applying ointment to eye (procedure),Application of ointment (procedure)
1991000087102,5823005,Computed tomography of left upper limb with contrast (procedure),"Diagnostic radiography, left (procedure)"
175808002,175807007,Venous valve transplantation (procedure),Repair of valve of vein (procedure)
233415005,103717000,Adjustment of arterial stent (procedure),Manipulation of stent (procedure)
71020001,30998000,Plastic operation on hand with graft of fascia (procedure),Transplantation of fascia of hand (procedure)
39096005,90351000,Direct repair of artery of finger (procedure),Direct repair of artery of upper extremity (procedure)
39096005,83554005,Direct repair of artery of finger (procedure),Operation on soft tissue of hand (procedure)
39096005,118709004,Direct repair of artery of finger (procedure),Procedure on finger (procedure)
39096005,40815003,Direct repair of artery of finger (procedure),Direct repair of artery of hand (procedure)
265742000,180073002,Centralization carpus correction for radial club hand (procedure),Centralization of carpus for correction of congenital deformity of forearm (procedure)
265742000,112746006,Centralization carpus correction for radial club hand (procedure),Operative procedure on hand (procedure)
265742000,129208002,Centralization carpus correction for radial club hand (procedure),Procedure on bone of hand (procedure)
239637002,373351007,Soft tissue release for correction of congenital deformity of midfoot (procedure),Surgical procedure on soft tissue (procedure)
52634003,281706009,Anesthesia for injection procedure for posterior cranial fossa myelography (procedure),Injection of substance (procedure)
17775009,14449003,Incision of facial bone (procedure),Incision of face (procedure)
58599009,387688006,Manual reduction of dislocation of carpometacarpal joint of thumb (procedure),Manipulation of joint (procedure)
718977000,1414009,Insertion of arteriovenous shunt using fluoroscopic guidance (procedure),Angiography of arteriovenous shunt (procedure)
718977000,303809004,Insertion of arteriovenous shunt using fluoroscopic guidance (procedure),Angiography of systems (procedure)
440470008,6439004,Creation of lesion of gasserian ganglion with neurolytic agent using stereotactic method (procedure),Destruction of lesion of peripheral nerve (procedure)
440470008,239226005,Creation of lesion of gasserian ganglion with neurolytic agent using stereotactic method (procedure),Destruction of lesion of ganglion (procedure)
440470008,13107005,Creation of lesion of gasserian ganglion with neurolytic agent using stereotactic method (procedure),Destruction of lesion of cranial nerve (procedure)
24277005,288185006,"Inhalation anesthesia, machine system, closed, circulation of primary agent (procedure)",Inhalation general anesthesia (procedure)
172684008,88937006,Ossiculoplasty using artificial prosthesis (procedure),Introduction of prosthesis (procedure)
119939007,118754003,Endocrine gland injection (procedure),Procedure on gland (procedure)
241512001,303926006,Ultrasound scan of Achilles tendons (procedure),Ultrasound scan of soft tissues of leg (procedure)
51977003,229737001,Repair of rectourethral fistula with colostomy (procedure),Repair of stoma of urethra (procedure)
51977003,442190001,Repair of rectourethral fistula with colostomy (procedure),Construction of external stoma of urinary system (procedure)
306691003,306689006,Discharge to residential home (procedure),Discharge to home (procedure)
410125000,385869002,Assessment of compliance with safety precautions (procedure),Safety precautions assessment (procedure)
444281001,250221001,Detection of ordinal level of hemoglobin F in blood specimen (procedure),Detection of hemoglobin (procedure)
177960006,118848006,Destruction of lesion of omentum (procedure),Procedure on omentum (procedure)
307298009,387734005,Percutaneous fine needle aspiration of breast lesion (procedure),Aspiration of lesion of breast (procedure)
430189000,308693008,Hypothermia induction therapy (procedure),Induction of hypothermia (procedure)
177780002,177762006,Repair of previous incision of chest wall with microvascular transferred flap (procedure),Reconstruction of chest wall with microvascular transferred flap (procedure)
30548009,118723002,Operation on skin of lower extremity (procedure),Procedure on skin of lower extremity (procedure)
16559141000119108,430230000,Fine needle aspiration biopsy of pelvis using computed tomography guidance (procedure),Biopsy of trunk (procedure)
91165003,27290008,Subapical osteotomy of mandible (procedure),Osteotomy of body of mandible (procedure)
172850006,172848003,Septoplasty for cleft lip nasal deformity (procedure),Rhinoplasty for cleft lip nasal deformity (procedure)
362983002,118694006,Anesthesia for procedure on trunk (procedure),Procedure on trunk (procedure)
69377005,700274009,"Patient referral for rehabilitation, psychological (procedure)",Referral for procedure (procedure)
288836004,363259005,Agreeing on elements of the care plan (procedure),Patient management procedure (procedure)
264995002,187480008,Plastic repair of peroneal tendon (procedure),Plastic repair of lower extremity (procedure)
433681004,433587006,Fluoroscopic angiography of tibial artery using contrast with insertion of stent graft (procedure),Fluoroscopic angiography of graft using contrast with insertion of stent graft (procedure)
252631009,252222003,Gastrointestinal motor function test (procedure),Gastrointestinal tract function test (procedure)
34876003,373392003,Repair of aneurysm with graft of iliac artery (procedure),Vascular surgery procedure on abdominal region (procedure)
67364009,32675000,Ligation of esophageal varices (procedure),Ligation of vein (procedure)
122369008,398443000,Herpes simplex virus deoxyribonucleic acid assay (procedure),Herpes simplex nucleic acid assay (procedure)
104239008,104236001,"Culture typing procedure, gas liquid chromatography method (procedure)",Culture typing procedure (procedure)
54961000,387694003,Manual reduction of closed fracture of lateral condyle of humerus (procedure),Manipulation of elbow joint (procedure)
16554061000119109,723646000,Computed tomography myelogram of lumbosacral spine with lumbar injection of contrast (procedure),Computed tomography of lumbosacral spine with contrast (procedure)
308547001,52907004,Vein patch repair of artery (procedure),Repair of vein with patch graft of tissue (procedure)
441489002,428341005,Percutaneous transluminal insertion of stent into subclavian vein using fluoroscopic guidance (procedure),Percutaneous transluminal insertion of stent into vein (procedure)
4691000087107,4651000087102,Angiography of left femoral artery (procedure),Angiography of arteries of left lower limb (procedure)
58012005,230971002,Gasserian ganglion block (procedure),Local anesthetic cranial nerve block (procedure)
16550201000119105,441987005,Percutaneous cryoablation of neoplasm of left kidney using computed tomography guidance (procedure),Imaging of abdomen (procedure)
16550201000119105,442116008,Percutaneous cryoablation of neoplasm of left kidney using computed tomography guidance (procedure),Imaging of genitourinary system (procedure)
175125003,428389001,Percutaneous transluminal ablation of atrioventricular node (procedure),Percutaneous transluminal ablation (procedure)
16117008,280462001,"Revision of total knee arthroplasty, all components (procedure)",Revision of knee arthroplasty (procedure)
431951000,24267008,Percutaneous transluminal cutting balloon angioplasty of brachial vein using fluoroscopic guidance (procedure),Radiography of upper limb soft tissue (procedure)
431951000,442881005,Percutaneous transluminal cutting balloon angioplasty of brachial vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
431951000,708873007,Percutaneous transluminal cutting balloon angioplasty of brachial vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein of upper limb (procedure)
431951000,438533003,Percutaneous transluminal cutting balloon angioplasty of brachial vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
431951000,419870000,Percutaneous transluminal cutting balloon angioplasty of brachial vein using fluoroscopic guidance (procedure),Fluoroscopic venography of upper limb (procedure)
33661004,26693005,"Sexual psychotherapy, group, all female (regime/therapy)","Sexual psychotherapy, group (regime/therapy)"
715937007,715938002,Provision of specialist retrieval service anesthetist patient escort (procedure),Provision of anesthetist patient escort (procedure)
266754006,281097001,Referral for physiology investigation (procedure),Referral for investigation (procedure)
173401003,173399009,Repair of defect of palate with tongue flap (procedure),Repair of defect of palate with flap of palate (procedure)
252627003,129106006,Real ear measurement of hearing aid gain (procedure),Diagnostic procedure on ear (procedure)
229617007,228539007,Lower limb amputee free knee gait training (procedure),Lower limb training (procedure)
82857003,275241007,"Halsted operation, herniorrhaphy (procedure)",Halsted repair of inguinal hernia (procedure)
428497007,386611002,Insertion of therapeutic contact lens into cornea (procedure),Procedure on lens (procedure)
401225006,401221002,Right posterior tibial ankle brachial pressure index (procedure),Ankle brachial pressure index (procedure)
88366003,2780005,Reconstruction of mandible (procedure),Osteoplasty of facial bones (procedure)
441715004,179579007,Revisional fusion of joint of spine (procedure),Revisional fusion of joint (procedure)
177762006,8126004,Reconstruction of chest wall with microvascular transferred flap (procedure),Transposition of tissue of chest wall (procedure)
