Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
731319004,731188007,Entire tributary of inferior hemorrhoidal vein (body structure),Entire tributary of right atrium (body structure)
263951002,732040008,Entire apical portion of interventricular septum (body structure),Entire regional cardiovascular structure (body structure)
263951002,732034001,Entire apical portion of interventricular septum (body structure),Entire intrathoracic cardiovascular structure (body structure)
263951002,732006008,Entire apical portion of interventricular septum (body structure),Entire cardiac internal structure (body structure)
41586005,312763008,Structure of intervertebral foramen of lumbar vertebra (body structure),Bone structure of trunk (body structure)
730173005,732041007,Entire tectospinal tract in brainstem (body structure),Entire regional nervous system (body structure)
730173005,730214000,Entire tectospinal tract in brainstem (body structure),Entire cerebral tracts (body structure)
729028003,727285002,Entire anterior surface of epiglottic cartilage (body structure),Entire soft tissues (body structure)
729028003,732088006,Entire anterior surface of epiglottic cartilage (body structure),Entire regional musculoskeletal system (body structure)
731777008,732040008,Entire blood vessel of neck (body structure),Entire regional cardiovascular structure (body structure)
731777008,727285002,Entire blood vessel of neck (body structure),Entire soft tissues (body structure)
245948000,727285002,Entire skin of upper eyelid (body structure),Entire soft tissues (body structure)
245948000,727839007,Entire skin of upper eyelid (body structure),Entire skin of front of face (body structure)
245948000,361703006,Entire skin of upper eyelid (body structure),Entire skin of face (body structure)
245948000,730562005,Entire skin of upper eyelid (body structure),Entire skin of eye region (body structure)
245948000,245947005,Entire skin of upper eyelid (body structure),Entire skin of eyelid (body structure)
427279004,425888000,Bone tissue of third coccygeal vertebra (body structure),Bone tissue of vertebra (body structure)
427279004,425509001,Bone tissue of third coccygeal vertebra (body structure),Bone tissue of irregular bone (body structure)
257682002,362840007,Entire chorion laeve (body structure),Entire extraembryonic membranes (body structure)
279925009,731771009,Entire penile vein (body structure),Entire blood vessel of organs (body structure)
279925009,729970006,Entire penile vein (body structure),Entire male genital vein (body structure)
279925009,731857006,Entire penile vein (body structure),Entire blood vessel of penis (body structure)
279925009,731817008,Entire penile vein (body structure),Entire blood vessel of pelvic organ (body structure)
730267000,731480008,Entire talocalcaneal ligament (body structure),Entire free lower limb (body structure)
730267000,727285002,Entire talocalcaneal ligament (body structure),Entire soft tissues (body structure)
730267000,362875007,Entire talocalcaneal ligament (body structure),Entire lower body (body structure)
730267000,732088006,Entire talocalcaneal ligament (body structure),Entire regional musculoskeletal system (body structure)
72879000,314524002,Structure of body of sacrum (body structure),Structure of region of bone (body structure)
72879000,372208001,Structure of body of sacrum (body structure),Part of bone of lower limb (body structure)
72879000,3572006,Structure of body of sacrum (body structure),Structure of body of vertebra (body structure)
72879000,372210004,Structure of body of sacrum (body structure),Part of bone of sacrum (body structure)
343518007,732065005,Entire primary vitreous (body structure),Entire embryonic sensory structure (body structure)
263360004,732088006,Entire angle of rib (body structure),Entire regional musculoskeletal system (body structure)
368625003,368913003,Entire subcutaneous tissue of fossa triangularis of ear (body structure),Entire subcutaneous tissue of face (body structure)
368625003,368616009,Entire subcutaneous tissue of fossa triangularis of ear (body structure),Entire subcutaneous tissue of external ear (body structure)
368625003,727285002,Entire subcutaneous tissue of fossa triangularis of ear (body structure),Entire soft tissues (body structure)
368625003,368617000,Entire subcutaneous tissue of fossa triangularis of ear (body structure),Entire subcutaneous tissue of pinna (body structure)
234114006,731480008,Entire inferior retinaculum of extensor muscles (body structure),Entire free lower limb (body structure)
234114006,727285002,Entire inferior retinaculum of extensor muscles (body structure),Entire soft tissues (body structure)
234114006,362875007,Entire inferior retinaculum of extensor muscles (body structure),Entire lower body (body structure)
234114006,732088006,Entire inferior retinaculum of extensor muscles (body structure),Entire regional musculoskeletal system (body structure)
730704005,730673009,Entire bone tissue of fifth metatarsal (body structure),Entire bone tissue of long bone (body structure)
730704005,731480008,Entire bone tissue of fifth metatarsal (body structure),Entire free lower limb (body structure)
730704005,731968007,Entire bone tissue of fifth metatarsal (body structure),Entire bone (tissue) (body structure)
730704005,362875007,Entire bone tissue of fifth metatarsal (body structure),Entire lower body (body structure)
730704005,732088006,Entire bone tissue of fifth metatarsal (body structure),Entire regional musculoskeletal system (body structure)
730704005,731727005,Entire bone tissue of fifth metatarsal (body structure),Entire bone of forefoot (body structure)
425720003,425888000,Bone tissue of second sacral vertebra (body structure),Bone tissue of vertebra (body structure)
425720003,425509001,Bone tissue of second sacral vertebra (body structure),Bone tissue of irregular bone (body structure)
425720003,426132003,Bone tissue of second sacral vertebra (body structure),Bone tissue of sacral vertebra (body structure)
40265002,314524002,Structure of arch of vertebra (body structure),Structure of region of bone (body structure)
40265002,3572006,Structure of arch of vertebra (body structure),Structure of body of vertebra (body structure)
728583007,727701007,Entire shaft of middle phalanx of little finger (body structure),Entire shaft of middle phalanx of finger (body structure)
728583007,728739001,Entire shaft of middle phalanx of little finger (body structure),Entire shaft of phalanx of finger (body structure)
728583007,732088006,Entire shaft of middle phalanx of little finger (body structure),Entire regional musculoskeletal system (body structure)
361316009,732062008,Entire embryonic artery (body structure),Entire embryonic cardiovascular structure (body structure)
362182008,362875007,Entire right lobe of liver (body structure),Entire lower body (body structure)
362182008,362662005,Entire right lobe of liver (body structure),Entire lower trunk (body structure)
729285009,727285002,Entire zygomaticotemporal nerve (body structure),Entire soft tissues (body structure)
729285009,730370004,Entire zygomaticotemporal nerve (body structure),Entire regional peripheral nerve (body structure)
181340007,727924007,Entire celiac artery (body structure),Entire abdominal visceral artery (body structure)
181340007,731771009,Entire celiac artery (body structure),Entire blood vessel of organs (body structure)
181340007,731816004,Entire celiac artery (body structure),Entire blood vessel of abdominal organ (body structure)
727697009,732088006,Entire shaft of proximal phalanx of thumb (body structure),Entire regional musculoskeletal system (body structure)
303431002,31749008,Vascular structure of thymus (body structure),Structure of soft tissues of thorax (body structure)
71109004,112687003,"Hodgkin lymphoma, lymphocyte depletion, reticular (morphologic abnormality)","Hodgkin lymphoma, lymphocyte depletion (morphologic abnormality)"
728592005,727704004,Entire base of distal phalanx of index finger (body structure),Entire base of distal phalanx of finger (body structure)
728592005,368307004,Entire base of distal phalanx of index finger (body structure),Entire base of phalanx of index finger (body structure)
728592005,727350004,Entire base of distal phalanx of index finger (body structure),Entire base of phalanx (body structure)
728592005,728738009,Entire base of distal phalanx of index finger (body structure),Entire base of phalanx of finger (body structure)
728592005,276149009,Entire base of distal phalanx of index finger (body structure),Entire base of phalanx of hand (body structure)
728592005,732088006,Entire base of distal phalanx of index finger (body structure),Entire regional musculoskeletal system (body structure)
727001003,362875007,Entire obturator fossa (body structure),Entire lower body (body structure)
727001003,362662005,Entire obturator fossa (body structure),Entire lower trunk (body structure)
91129008,53983007,Structure of pedicle of second lumbar vertebra (body structure),Structure of body of second lumbar vertebra (body structure)
91129008,6711001,Structure of pedicle of second lumbar vertebra (body structure),Structure of arch of second lumbar vertebra (body structure)
245685005,700017004,Four tooth surfaces (body structure),Structure of region of internal part of mouth (body structure)
245685005,128456003,Four tooth surfaces (body structure),Structure of hard tissue of tooth (body structure)
128636006,1338007,"Basal cell carcinoma, nodular (morphologic abnormality)",Basal cell carcinoma (morphologic abnormality)
731782001,731480008,Entire bone of knee (body structure),Entire free lower limb (body structure)
731782001,362875007,Entire bone of knee (body structure),Entire lower body (body structure)
731782001,732088006,Entire bone of knee (body structure),Entire regional musculoskeletal system (body structure)
3572006,314524002,Structure of body of vertebra (body structure),Structure of region of bone (body structure)
732005007,731480008,Entire meniscus longitudinal segment (body structure),Entire free lower limb (body structure)
732005007,362875007,Entire meniscus longitudinal segment (body structure),Entire lower body (body structure)
732005007,333978008,Entire meniscus longitudinal segment (body structure),Entire meniscus of joint (body structure)
732005007,732088006,Entire meniscus longitudinal segment (body structure),Entire regional musculoskeletal system (body structure)
244695008,699620003,Posterior part of iliac crest (body structure),Structure of posterior part of lower limb (body structure)
110614006,343011009,Right intrahepatic bile duct branches (body structure),Duct (organ) structure (body structure)
110614006,362897009,Right intrahepatic bile duct branches (body structure),Duct (organ part) (body structure)
214199007,731480008,Entire inferior articular facet of tibia with fibula (body structure),Entire free lower limb (body structure)
214199007,362875007,Entire inferior articular facet of tibia with fibula (body structure),Entire lower body (body structure)
214199007,732088006,Entire inferior articular facet of tibia with fibula (body structure),Entire regional musculoskeletal system (body structure)
729561000,732040008,Entire intrathoracic systemic artery (body structure),Entire regional cardiovascular structure (body structure)
729561000,727285002,Entire intrathoracic systemic artery (body structure),Entire soft tissues (body structure)
729561000,732034001,Entire intrathoracic systemic artery (body structure),Entire intrathoracic cardiovascular structure (body structure)
181293005,732040008,Entire cardiac wall (body structure),Entire regional cardiovascular structure (body structure)
181293005,732034001,Entire cardiac wall (body structure),Entire intrathoracic cardiovascular structure (body structure)
368272008,368335000,Entire subcutaneous tissue of dorsal surface of middle finger (body structure),Entire subcutaneous tissue of middle finger (body structure)
728379008,732004006,Entire lingual surface of root (body structure),Entire oral hard tissue (body structure)
297167000,304783003,Structure of musculoskeletal system of thoracic spine (body structure),Musculoskeletal structure of trunk (body structure)
368962003,731123000,Entire pectinate zone of organ of Corti (body structure),Entire sensory nervous system (body structure)
368962003,731328003,Entire pectinate zone of organ of Corti (body structure),Entire central auditory system (body structure)
368962003,732088006,Entire pectinate zone of organ of Corti (body structure),Entire regional musculoskeletal system (body structure)
728964008,362875007,Entire true ligament of bladder (body structure),Entire lower body (body structure)
728964008,362662005,Entire true ligament of bladder (body structure),Entire lower trunk (body structure)
64633006,343011009,Lactiferous duct structure (body structure),Duct (organ) structure (body structure)
64633006,362897009,Lactiferous duct structure (body structure),Duct (organ part) (body structure)
400139009,244080005,Entire skin of pinnal sulcus (body structure),Entire skin of postauricular region (body structure)
400139009,727285002,Entire skin of pinnal sulcus (body structure),Entire soft tissues (body structure)
400139009,244073008,Entire skin of pinnal sulcus (body structure),Entire skin of ear (body structure)
400139009,314387007,Entire skin of pinnal sulcus (body structure),Entire skin of pinna (body structure)
400139009,399900006,Entire skin of pinnal sulcus (body structure),Entire skin of obverse of pinna (body structure)
727781005,727285002,Entire radioscapholunate ligament (body structure),Entire soft tissues (body structure)
727781005,732088006,Entire radioscapholunate ligament (body structure),Entire regional musculoskeletal system (body structure)
278261000,728816003,Entire foramen of Morgagni (body structure),Entire diaphragmatic persistent defect (body structure)
278261000,732022009,Entire foramen of Morgagni (body structure),Entire regional skeletal muscle (body structure)
278261000,727285002,Entire foramen of Morgagni (body structure),Entire soft tissues (body structure)
278261000,732088006,Entire foramen of Morgagni (body structure),Entire regional musculoskeletal system (body structure)
727576003,729612009,Entire digital nerve in ring finger (body structure),Entire digital nerve (body structure)
727576003,732041007,Entire digital nerve in ring finger (body structure),Entire regional nervous system (body structure)
727576003,727285002,Entire digital nerve in ring finger (body structure),Entire soft tissues (body structure)
727576003,730370004,Entire digital nerve in ring finger (body structure),Entire regional peripheral nerve (body structure)
727576003,727553001,Entire digital nerve in ring finger (body structure),Entire digital nerve of hand (body structure)
727576003,731842004,Entire digital nerve in ring finger (body structure),Entire nervous of limb (body structure)
727576003,728787006,Entire digital nerve in ring finger (body structure),Entire digital nerve in finger (body structure)
730810002,732041007,Entire tectopontine fibers (body structure),Entire regional nervous system (body structure)
367934007,360939004,Structure of articular part of tubercle of fourth rib (body structure),Surface of fourth rib (body structure)
247432008,732128006,Entire intralobular duct of pancreas (body structure),Entire microscopic pancreatic duct (body structure)
247432008,732127001,Entire intralobular duct of pancreas (body structure),Entire microscopic exocrine pancreas (body structure)
731312008,731099006,Entire body of fourth sacral vertebra (body structure),Entire body of sacral vertebra (body structure)
731312008,361745008,Entire body of fourth sacral vertebra (body structure),Entire body of vertebra (body structure)
731312008,182022001,Entire body of fourth sacral vertebra (body structure),Entire body of sacrum (body structure)
731312008,362875007,Entire body of fourth sacral vertebra (body structure),Entire lower body (body structure)
731312008,362662005,Entire body of fourth sacral vertebra (body structure),Entire lower trunk (body structure)
731312008,732088006,Entire body of fourth sacral vertebra (body structure),Entire regional musculoskeletal system (body structure)
279965008,362875007,Entire area nuda hepatis (body structure),Entire lower body (body structure)
279965008,362662005,Entire area nuda hepatis (body structure),Entire lower trunk (body structure)
729338001,727285002,Entire ascending superficial branch of cervical plexus (body structure),Entire soft tissues (body structure)
729338001,730370004,Entire ascending superficial branch of cervical plexus (body structure),Entire regional peripheral nerve (body structure)
367782007,730244002,Entire capsule of costotransverse joint (body structure),Entire capsule of costal joint (body structure)
367782007,732088006,Entire capsule of costotransverse joint (body structure),Entire regional musculoskeletal system (body structure)
367782007,367781000,Entire capsule of costotransverse joint (body structure),Entire capsule of costovertebral joint (body structure)
368101007,732022009,Entire adductor muscle of lower extremity (body structure),Entire regional skeletal muscle (body structure)
368101007,733121008,Entire adductor muscle of lower extremity (body structure),Entire adductor muscle of hip (body structure)
368101007,731480008,Entire adductor muscle of lower extremity (body structure),Entire free lower limb (body structure)
368101007,727285002,Entire adductor muscle of lower extremity (body structure),Entire soft tissues (body structure)
368101007,362875007,Entire adductor muscle of lower extremity (body structure),Entire lower body (body structure)
368101007,734085008,Entire adductor muscle of lower extremity (body structure),Entire adductor muscle of thigh (body structure)
368101007,731513002,Entire adductor muscle of lower extremity (body structure),Entire lateral pelvic girdle (body structure)
368101007,732088006,Entire adductor muscle of lower extremity (body structure),Entire regional musculoskeletal system (body structure)
368376009,83738005,Structure of tendon of index finger (body structure),Index finger structure (body structure)
181721004,731480008,Entire peroneus longus muscle tendon (body structure),Entire free lower limb (body structure)
181721004,727285002,Entire peroneus longus muscle tendon (body structure),Entire soft tissues (body structure)
181721004,362875007,Entire peroneus longus muscle tendon (body structure),Entire lower body (body structure)
181721004,732088006,Entire peroneus longus muscle tendon (body structure),Entire regional musculoskeletal system (body structure)
731107000,330518008,Entire flexor tendon of foot (body structure),Entire flexor tendon (body structure)
731107000,731480008,Entire flexor tendon of foot (body structure),Entire free lower limb (body structure)
731107000,727285002,Entire flexor tendon of foot (body structure),Entire soft tissues (body structure)
731107000,362875007,Entire flexor tendon of foot (body structure),Entire lower body (body structure)
731107000,732088006,Entire flexor tendon of foot (body structure),Entire regional musculoskeletal system (body structure)
277920009,732040008,Entire notch of apex of heart (body structure),Entire regional cardiovascular structure (body structure)
277920009,732034001,Entire notch of apex of heart (body structure),Entire intrathoracic cardiovascular structure (body structure)
728057009,727285002,Entire ligament of thumb (body structure),Entire soft tissues (body structure)
728057009,302159002,Entire ligament of thumb (body structure),Entire ligament of hand (body structure)
728057009,731111006,Entire ligament of thumb (body structure),Entire ligament of joint (body structure)
728057009,732088006,Entire ligament of thumb (body structure),Entire regional musculoskeletal system (body structure)
273708007,731771009,Entire anterior division of renal artery (body structure),Entire blood vessel of organs (body structure)
273708007,731816004,Entire anterior division of renal artery (body structure),Entire blood vessel of abdominal organ (body structure)
273708007,731761007,Entire anterior division of renal artery (body structure),Entire blood vessel of kidney (body structure)
728127003,728118004,Entire tendon of spinalis thoracis (body structure),Entire tendon of back (body structure)
728127003,728098002,Entire tendon of spinalis thoracis (body structure),Entire tendon of neck (body structure)
728127003,728120001,Entire tendon of spinalis thoracis (body structure),Entire tendon of erector spinae (body structure)
728127003,728117009,Entire tendon of spinalis thoracis (body structure),Entire tendon of trunk (body structure)
728127003,730102001,Entire tendon of spinalis thoracis (body structure),Entire tendon of spinalis (body structure)
728127003,732088006,Entire tendon of spinalis thoracis (body structure),Entire regional musculoskeletal system (body structure)
703843001,443157008,Traditional sessile serrated adenoma (morphologic abnormality),Sessile serrated adenoma (morphologic abnormality)
730174004,732041007,Entire spinotegmental tract in brainstem (body structure),Entire regional nervous system (body structure)
730174004,730214000,Entire spinotegmental tract in brainstem (body structure),Entire cerebral tracts (body structure)
19376004,69778002,Structure of endocervical connective tissue (body structure),Structure of soft tissues of abdomen (body structure)
729116008,279761005,Entire ampulla of lateral semicircular canal (body structure),Entire lateral semicircular canal (body structure)
729116008,729115007,Entire ampulla of lateral semicircular canal (body structure),Entire ampulla of semicircular canal (body structure)
729116008,732088006,Entire ampulla of lateral semicircular canal (body structure),Entire regional musculoskeletal system (body structure)
369127000,730175003,Entire preoptic periventricular nucleus (body structure),Entire periventricular hypothalamic nucleus (body structure)
369127000,732041007,Entire preoptic periventricular nucleus (body structure),Entire regional nervous system (body structure)
369127000,731186006,Entire preoptic periventricular nucleus (body structure),Entire medial hypothalamic nucleus (body structure)
361713003,727285002,Entire subcutaneous tissue (body structure),Entire soft tissues (body structure)
732161004,362875007,Entire colonic loop (body structure),Entire lower body (body structure)
732161004,362662005,Entire colonic loop (body structure),Entire lower trunk (body structure)
731697007,731837007,Entire bone of third metacarpal (body structure),Entire bone of metacarpal of finger (body structure)
731697007,732088006,Entire bone of third metacarpal (body structure),Entire regional musculoskeletal system (body structure)
244318000,244316001,Entire posterior interosseous artery (body structure),Entire common interosseous artery (body structure)
10025002,314620000,Structure of base of phalanx of index finger (body structure),Epiphysis of phalanx of finger (body structure)
10025002,272704004,Structure of base of phalanx of index finger (body structure),Base of phalanx of finger (body structure)
297172009,6989001,Thoracolumbar region of spine structure (body structure),Structure of thoracolumbar region of back (body structure)
729521001,727285002,Entire skin crease of knee (body structure),Entire soft tissues (body structure)
729521001,729373004,Entire skin crease of knee (body structure),Entire skin crease (body structure)
5204005,91806002,Superior ileocecal recess (body structure),Body cavity structure (body structure)
20409001,360955006,Structure of superior wall of nasopharynx (body structure),Region of nasopharynx (body structure)
232130002,730001006,Entire plantar cuboidonavicular ligament (body structure),Entire ligament of intertarsal joint (body structure)
729406005,731841006,Entire cardiac plexus (body structure),Entire nervous of thorax (body structure)
82993000,8145008,"Malignant mixed tumor, chondrosarcomatous type (morphologic abnormality)","Mixed tumor, malignant (morphologic abnormality)"
299711006,304149004,Entire distal phalanx (body structure),Entire bone of extremity (body structure)
299711006,732088006,Entire distal phalanx (body structure),Entire regional musculoskeletal system (body structure)
281953003,731480008,Entire trochanteric section of femur (body structure),Entire free lower limb (body structure)
281953003,362875007,Entire trochanteric section of femur (body structure),Entire lower body (body structure)
281953003,731845002,Entire trochanteric section of femur (body structure),Entire intertrochanteric of femur (body structure)
281953003,731513002,Entire trochanteric section of femur (body structure),Entire lateral pelvic girdle (body structure)
281953003,732088006,Entire trochanteric section of femur (body structure),Entire regional musculoskeletal system (body structure)
44914007,361000003,Upper limb lymph node structure (body structure),Region of lymph node (body structure)
732108007,732070003,Entire embryonic genital structure (body structure),Entire embryonic urogenital system (body structure)
245118004,77685001,Long digital flexor tendon - Zone IV (body structure),Structure of flexor tendon (body structure)
731558008,732040008,Entire wall of iliac artery (body structure),Entire regional cardiovascular structure (body structure)
731558008,710868007,Entire wall of iliac artery (body structure),Entire wall of artery (body structure)
731558008,727285002,Entire wall of iliac artery (body structure),Entire soft tissues (body structure)
731558008,362875007,Entire wall of iliac artery (body structure),Entire lower body (body structure)
731558008,362662005,Entire wall of iliac artery (body structure),Entire lower trunk (body structure)
362034004,244248004,Entire left coronary artery (body structure),Branch of left coronary artery (body structure)
726917004,727285002,Entire serous layer of pelvic peritoneum (body structure),Entire soft tissues (body structure)
726917004,362875007,Entire serous layer of pelvic peritoneum (body structure),Entire lower body (body structure)
726917004,362699005,Entire serous layer of pelvic peritoneum (body structure),Entire serous layer of peritoneum (body structure)
726917004,362662005,Entire serous layer of pelvic peritoneum (body structure),Entire lower trunk (body structure)
64234005,712523000,Bone structure of patella (body structure),Structure of short bone of lower limb (body structure)
731793004,731480008,Entire periarticular bone of ankle joint (body structure),Entire free lower limb (body structure)
731793004,732058002,Entire periarticular bone of ankle joint (body structure),Entire periarticular bone (body structure)
731793004,731798008,Entire periarticular bone of ankle joint (body structure),Entire periarticular bone of lower limb (body structure)
731793004,362875007,Entire periarticular bone of ankle joint (body structure),Entire lower body (body structure)
731793004,732088006,Entire periarticular bone of ankle joint (body structure),Entire regional musculoskeletal system (body structure)
368694006,362084006,Entire labial gland (body structure),Entire oral soft tissues (body structure)
368694006,727285002,Entire labial gland (body structure),Entire soft tissues (body structure)
245446009,362875007,Entire anal valves (body structure),Entire lower body (body structure)
245446009,362662005,Entire anal valves (body structure),Entire lower trunk (body structure)
731549001,732040008,Entire wall of abdominal aorta (body structure),Entire regional cardiovascular structure (body structure)
731549001,710868007,Entire wall of abdominal aorta (body structure),Entire wall of artery (body structure)
731549001,261399002,Entire wall of abdominal aorta (body structure),Entire descending aorta (body structure)
731549001,727285002,Entire wall of abdominal aorta (body structure),Entire soft tissues (body structure)
731549001,362875007,Entire wall of abdominal aorta (body structure),Entire lower body (body structure)
731549001,731547004,Entire wall of abdominal aorta (body structure),Entire wall of aorta (body structure)
731549001,362662005,Entire wall of abdominal aorta (body structure),Entire lower trunk (body structure)
731549001,726666000,Entire wall of abdominal aorta (body structure),Entire wall of descending aorta (body structure)
279311004,732041007,Entire rostrum of corpus callosum (body structure),Entire regional nervous system (body structure)
279647006,279645003,Component of spermatic cord (body structure),Region of spermatic cord (body structure)
245702002,700017004,Transverse marginal ridge of tooth (body structure),Structure of region of internal part of mouth (body structure)
245702002,245700005,Transverse marginal ridge of tooth (body structure),Marginal ridge of tooth (body structure)
245702002,128456003,Transverse marginal ridge of tooth (body structure),Structure of hard tissue of tooth (body structure)
368444003,731204003,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire articular surface of fifth metacarpal (body structure)
368444003,332506005,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire articular surface of bone (body structure)
368444003,731236005,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire articular surface of metacarpal (body structure)
368444003,731205002,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire articular surface of phalanx of hand (body structure)
368444003,732088006,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire regional musculoskeletal system (body structure)
368444003,731237001,"Entire articular surface, phalanges, of fifth metacarpal bone (body structure)",Entire articular surface of upper limb bone (body structure)
427577001,732088006,Entire zygomatic process of frontal bone (body structure),Entire regional musculoskeletal system (body structure)
320501002,727285002,Entire sulci cutis (body structure),Entire soft tissues (body structure)
728623000,732040008,Entire central trabecular septum (body structure),Entire regional cardiovascular structure (body structure)
728623000,732034001,Entire central trabecular septum (body structure),Entire intrathoracic cardiovascular structure (body structure)
728623000,732006008,Entire central trabecular septum (body structure),Entire cardiac internal structure (body structure)
174076009,732033007,Entire upper cervical spinal cord (body structure),Entire cervical nervous system (body structure)
174076009,732041007,Entire upper cervical spinal cord (body structure),Entire regional nervous system (body structure)
304061005,127961008,Vascular structure of neck (body structure),Structure of soft tissues of neck (body structure)
440550000,362887000,Plantar aspect of heel (body structure),Region of foot (body structure)
276782000,362720007,Entire soft tissues of inguinal region (body structure),Entire soft tissues of pelvis (body structure)
276782000,731469008,Entire soft tissues of inguinal region (body structure),Entire soft tissues of pelvic region of trunk (body structure)
730863005,731480008,Entire cuboideonavicular joint (body structure),Entire free lower limb (body structure)
730863005,362875007,Entire cuboideonavicular joint (body structure),Entire lower body (body structure)
730863005,732088006,Entire cuboideonavicular joint (body structure),Entire regional musculoskeletal system (body structure)
362104007,732004006,Entire lingual surface of tooth (body structure),Entire oral hard tissue (body structure)
728523005,732088006,Entire first costotransverse joint (body structure),Entire regional musculoskeletal system (body structure)
181929005,732088006,Entire medial epicondyle of humerus (body structure),Entire regional musculoskeletal system (body structure)
730463003,727285002,Entire right anterior cardinal vein (body structure),Entire soft tissues (body structure)
730463003,732062008,Entire right anterior cardinal vein (body structure),Entire embryonic cardiovascular structure (body structure)
33766003,372211000,Structure of body of ninth thoracic vertebra (body structure),Part of bone of thoracic vertebra (body structure)
182149003,731480008,Entire vesalian bone (body structure),Entire free lower limb (body structure)
182149003,362875007,Entire vesalian bone (body structure),Entire lower body (body structure)
182149003,732088006,Entire vesalian bone (body structure),Entire regional musculoskeletal system (body structure)
125208008,125205006,"Amputated structure, traumatic, delayed (morphologic abnormality)","Amputated structure, delayed (morphologic abnormality)"
244076000,727285002,Entire skin of tragus (body structure),Entire soft tissues (body structure)
244076000,244073008,Entire skin of tragus (body structure),Entire skin of ear (body structure)
244076000,314387007,Entire skin of tragus (body structure),Entire skin of pinna (body structure)
256591004,362875007,Entire placental membrane (body structure),Entire lower body (body structure)
256591004,362662005,Entire placental membrane (body structure),Entire lower trunk (body structure)
59183004,699881004,Lower genitourinary tract structure (body structure),Structure of genitourinary tract (body structure)
280420008,28274006,Periungual skin of thumb (body structure),Structure of nail of thumb (body structure)
279293003,731123000,Entire olivary body (body structure),Entire sensory nervous system (body structure)
279293003,732041007,Entire olivary body (body structure),Entire regional nervous system (body structure)
279293003,731328003,Entire olivary body (body structure),Entire central auditory system (body structure)
425046005,279431001,Part of male urethra (body structure),Region of urethra (body structure)
425612005,360770000,Entire shaft of phalanx (body structure),Part of diaphysis of bone (body structure)
425612005,110519007,Entire shaft of phalanx (body structure),Bone structure of shaft of phalanx (body structure)
425612005,732088006,Entire shaft of phalanx (body structure),Entire regional musculoskeletal system (body structure)
310446003,732041007,Entire sacral nerve medial branches (body structure),Entire regional nervous system (body structure)
310446003,727285002,Entire sacral nerve medial branches (body structure),Entire soft tissues (body structure)
310446003,362875007,Entire sacral nerve medial branches (body structure),Entire lower body (body structure)
310446003,730370004,Entire sacral nerve medial branches (body structure),Entire regional peripheral nerve (body structure)
310446003,362662005,Entire sacral nerve medial branches (body structure),Entire lower trunk (body structure)
59579009,181373000,Entire posterior external jugular vein (body structure),Entire external jugular vein (body structure)
731164005,731173002,Entire articular cartilage of patella (body structure),Entire articular cartilage of lower limb (body structure)
731164005,731480008,Entire articular cartilage of patella (body structure),Entire free lower limb (body structure)
731164005,731163004,Entire articular cartilage of patella (body structure),Entire articular cartilage of knee joint (body structure)
731164005,362875007,Entire articular cartilage of patella (body structure),Entire lower body (body structure)
731164005,732088006,Entire articular cartilage of patella (body structure),Entire regional musculoskeletal system (body structure)
731164005,305026006,Entire articular cartilage of patella (body structure),Entire articular cartilage (body structure)
731429007,727285002,Entire soft tissue of extremity (body structure),Entire soft tissues (body structure)
728451003,362084006,Entire mucosa of margin of tongue (body structure),Entire oral soft tissues (body structure)
728451003,727285002,Entire mucosa of margin of tongue (body structure),Entire soft tissues (body structure)
728451003,362083000,Entire mucosa of margin of tongue (body structure),Entire oral mucous membrane (body structure)
724410005,732165008,Entire interphalangeal joint of middle finger (body structure),Entire interphalangeal joint (body structure)
724410005,416810009,Entire interphalangeal joint of middle finger (body structure),Entire interphalangeal joint of finger (body structure)
724410005,732088006,Entire interphalangeal joint of middle finger (body structure),Entire regional musculoskeletal system (body structure)
425849002,427646007,Bone tissue of proximal phalanx of middle finger (body structure),Bone tissue of phalanx of middle finger (body structure)
425849002,425475006,Bone tissue of proximal phalanx of middle finger (body structure),Bone tissue of long bone (body structure)
362903000,372207006,Orbital portion of greater wing of sphenoid bone (body structure),Part of bone of face (body structure)
361781006,731795006,Entire trapezoid bone (body structure),Entire bone of distal carpus (body structure)
730480004,732062008,Entire myocardial primordium (body structure),Entire embryonic cardiovascular structure (body structure)
198080002,727499001,Entire mediastinal branch of descending thoracic aorta (body structure),Entire artery of mediastinum (body structure)
198080002,729561000,Entire mediastinal branch of descending thoracic aorta (body structure),Entire intrathoracic systemic artery (body structure)
198080002,732034001,Entire mediastinal branch of descending thoracic aorta (body structure),Entire intrathoracic cardiovascular structure (body structure)
725979000,127948008,Structure of enthesis of wrist region (body structure),Region of upper extremity (body structure)
280680003,426113009,Stieda's conjunctival groove (body structure),Membrane organ structure (body structure)
730942007,732040008,Entire nodoventricular connection (body structure),Entire regional cardiovascular structure (body structure)
730942007,726024000,Entire nodoventricular connection (body structure),Entire accessory atrioventricular bundle (body structure)
730942007,732034001,Entire nodoventricular connection (body structure),Entire intrathoracic cardiovascular structure (body structure)
730942007,732006008,Entire nodoventricular connection (body structure),Entire cardiac internal structure (body structure)
