Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
228159000,105720005,Fine motor disability (finding),Finding related to general body function (finding)
49680006,300438007,Normal intestinal absorption (finding),Gastrointestinal tract normal (finding)
298407007,298182007,Increased active range of cervical spine flexion (finding),Active range of joint movement increased (finding)
44480001,295051000119105,Acquired flexible flat foot (disorder),Acquired deformity of foot (disorder)
124129001,124128009,Deficiency of phosphogluconate dehydrogenase (decarboxylating) (disorder),Deficiency of phosphogluconate dehydrogenase (disorder)
124129001,124226002,Deficiency of phosphogluconate dehydrogenase (decarboxylating) (disorder),Deficiency of dehydrogenase (disorder)
210175000,733371004,Liver moderate laceration with open wound into cavity (disorder),Open wound of abdomen (disorder)
210361004,429433004,Open wound of gum (disorder),Injury of soft tissue of face (disorder)
124442007,361090008,Deficiency of phosphorylase phosphatase (disorder),Deficiency of phosphatase (disorder)
193722001,70556002,"Low vision, both eyes (disorder)",Impairment level: low vision of both eyes (disorder)
137631000119107,95344007,Neuropathic ulcer of ankle (disorder),Ulcer of lower extremity (disorder)
293363009,292759007,Ferrous glycine sulfate adverse reaction (disorder),Glycine adverse reaction (disorder)
298542009,298229008,Normal active range of thoracic spine left lateral flexion (finding),Active range of joint movement normal (finding)
203074005,280136002,Contracture of hamstring(s) (disorder),Disorder of soft tissue of lower limb (disorder)
432993002,280136002,Congenital absence of quadriceps muscle (disorder),Disorder of soft tissue of lower limb (disorder)
210899002,210895008,Injury of multiple blood vessels at lower leg level (disorder),Injury of blood vessels at lower leg level (disorder)
65001009,128070006,Recurrent pyogenic cholangitis (disorder),Infectious disease of abdomen (disorder)
94823005,95127004,Neoplasm of uncertain behavior of epididymis (disorder),Neoplasm of uncertain behavior of testis (disorder)
15696921000119108,240150006,Chronic osteomyelitis of right pelvis (disorder),Chronic osteomyelitis of pelvis (disorder)
424839007,422923002,Inadequate community resources to encourage healthy living (finding),Inadequate community resources (finding)
461400007,460958007,Anomalous origin of ligamentum arteriosum from aortic diverticulum (disorder),Anomalous origin of ligamentum arteriosum from aortic arch (disorder)
303861000119106,363056008,Chondromalacia of left patella (disorder),Degenerative disorder of extremity (disorder)
303861000119106,36071006,Chondromalacia of left patella (disorder),Chondromalacia of patella (disorder)
303861000119106,363055007,Chondromalacia of left patella (disorder),Degenerative disorder of cartilage (disorder)
303861000119106,451431000124104,Chondromalacia of left patella (disorder),Disorder of left lower extremity (disorder)
715100002,715096003,Difficulty transferring from wheelchair to toilet (finding),DIfficulty transferring from toilet to wheelchair (finding)
298772001,298747001,Shoulder joint deformity (finding),Deformity of upper limb (finding)
281459007,430886005,Bending of spinal fixation device (disorder),Disorder of vertebra (disorder)
289303000,300422001,Finding of pulsation of cord (finding),Finding of pulsation of abdomen (finding)
193443004,698882004,Disseminated peripheral chorioretinitis (disorder),Peripheral disseminated choroiditis (disorder)
25055007,238408000,Ingrowing nail with infection (disorder),Infection of nail (disorder)
25055007,280134004,Ingrowing nail with infection (disorder),Disorder of soft tissue of limb (disorder)
249731006,299224005,Buttock crease asymmetrical (finding),Finding of proportion of lower limb (finding)
395529007,373377004,Low grade (well to moderately differentiated) (finding),Moderately differentiated histological grade finding (finding)
395529007,373375007,Low grade (well to moderately differentiated) (finding),Well differentiated histological grade finding (finding)
209325008,208864006,Closed fracture subluxation multiple digits (disorder),Closed traumatic dislocation multiple digits (disorder)
209325008,36991002,Closed fracture subluxation multiple digits (disorder),Closed fracture of upper limb (disorder)
71449000,239990000,Rectum to skin fistula (disorder),Soft tissue lesion of pelvic region (disorder)
15604000,363175000,Osteitis of shoulder region (disorder),Inflammatory disorder of extremity (disorder)
27718001,42930003,Maple syrup urine disease (disorder),Inborn error of amino acid metabolism (disorder)
44701004,61041006,Closed traumatic dislocations of multiple cervical vertebrae (disorder),Multiple closed dislocations of back (disorder)
208067003,445734009,Open spinal fracture with cauda equina lesion (disorder),Fracture of body of vertebra (disorder)
208067003,105615001,Open spinal fracture with cauda equina lesion (disorder),Open wound of trunk (disorder)
299552000,299510005,Subtalar joint stable (finding),Foot joint stable (finding)
10931201000119100,10931601000119102,Closed fracture of proximal phalanx of lesser toe of left foot (disorder),Closed fracture of phalanx of left foot (disorder)
209719007,239990000,Open division sacroiliac ligament (disorder),Soft tissue lesion of pelvic region (disorder)
12008008,255184001,Palmar papilloma of yaws (disorder),Papilloma of skin (disorder)
448804008,239990000,Iliac vein compression syndrome (disorder),Soft tissue lesion of pelvic region (disorder)
434201000124105,3371000119106,"Grand mal status epilepticus, refractory (disorder)",Refractory generalized convulsive epilepsy (disorder)
290121000119107,451431000124104,Lesion of left common peroneal nerve (disorder),Disorder of left lower extremity (disorder)
254395006,419645003,Benign tumor of frenum of lip (disorder),Benign neoplasm of oral cavity (disorder)
169942003,225915006,Maternal alcohol abuse (finding),At risk of abuse (finding)
199958008,23431000119106,Ruptured uterus before labor (disorder),Rupture of uterus during labor (disorder)
276810009,187742008,Late gastric cancer (disorder),Malignant tumor of body of stomach (disorder)
716230005,128347007,Shprintzen Goldberg omphalocele syndrome (disorder),Congenital anomaly of gastrointestinal tract (disorder)
716230005,128332003,Shprintzen Goldberg omphalocele syndrome (disorder),Congenital anomaly of digestive organ (disorder)
716230005,363026004,Shprintzen Goldberg omphalocele syndrome (disorder),Congenital anomaly of body cavity (disorder)
715094000,715099005,Difficulty transferring from chair to wheelchair (finding),Difficulty transferring from wheelchair to chair (finding)
298118004,280132000,Suprascapular nerve lesion (disorder),Disorder of soft tissue of neck (disorder)
298118004,239954007,Suprascapular nerve lesion (disorder),Soft tissue lesion of shoulder region (disorder)
677961000119106,677951000119109,Full thickness macular hole of right eye (disorder),Macular hole of right eye (disorder)
249276005,249275009,Lack of desire for urination (finding),Desire for urination (finding)
461416009,473060006,Infective endocarditis at site of implanted vascular shunt (disorder),Infection associated with cardiac implant (disorder)
461416009,473086001,Infective endocarditis at site of implanted vascular shunt (disorder),Inflammation associated with cardiac implant (disorder)
461416009,473084003,Infective endocarditis at site of implanted vascular shunt (disorder),Infection associated with vascular implant (disorder)
461416009,473101005,Infective endocarditis at site of implanted vascular shunt (disorder),Inflammation associated with vascular implant (disorder)
202932007,363059001,Calcium deposit in bursa (disorder),Degenerative disorder of musculoskeletal system (disorder)
10076004,363058009,Ischemic muscular atrophy (disorder),Degenerative disorder of muscle (disorder)
700380004,363056008,Insertional Achilles tendinopathy (disorder),Degenerative disorder of extremity (disorder)
247306001,247304003,Inconsistent results on voice testing (finding),Voice testing inconclusive (finding)
442241000124102,84097002,Secondary chondrocalcinosis of multiple sites (disorder),Articular cartilage disorder of multiple sites (disorder)
442241000124102,363055007,Secondary chondrocalcinosis of multiple sites (disorder),Degenerative disorder of cartilage (disorder)
723855004,723854000,Primary Ewing sarcoma of articular cartilage of pelvis (disorder),Primary Ewing sarcoma of articular cartilage of limb (disorder)
283323005,429433004,Insect bite of forehead (disorder),Injury of soft tissue of face (disorder)
93228004,188122007,Malignant melanoma of skin of forearm (disorder),Malignant neoplasm of skin of forearm (disorder)
124677002,124686007,Deficiency of phosphoacetylglucosamine mutase (disorder),Deficiency of mutase (disorder)
209330007,417203001,Open fracture subluxation of distal interphalangeal joint (disorder),Dislocation of joint of digit (disorder)
366435009,366427006,Finding of range of lumbar spine right lateral flexion (finding),Finding of range of flexion of lumbar spine (finding)
305906009,308021002,Seen in primary health care clinic (finding),Seen in clinic (finding)
722902000,363054006,Cephalhematoma deformans of Schuller (disorder),Degenerative disorder of bone (disorder)
211807000,23252003,"Deep full thickness burn of the breast, with loss of body part (disorder)",Deep third degree burn of trunk with loss of body part (disorder)
94418000,94649002,Secondary malignant neoplasm of muscle of abdomen (disorder),Secondary malignant neoplasm of trunk (disorder)
94418000,269469005,Secondary malignant neoplasm of muscle of abdomen (disorder),Malignant neoplasm of soft tissue (disorder)
192724008,87536007,Post mixed vaccination encephalitis (disorder),Central nervous system complication (disorder)
439108000,429433004,Friction injury of tooth extending into pulp (disorder),Injury of soft tissue of face (disorder)
94734001,94851001,Neoplasm of uncertain behavior of anal canal (disorder),Neoplasm of uncertain behavior of gastrointestinal tract (disorder)
708975004,363054006,Mixed renal osteodystrophy (disorder),Degenerative disorder of bone (disorder)
231917001,414032001,Metallic pigmentation of cornea (disorder),Disorder of pigmentation (disorder)
471301006,461312005,Acquired excessive restriction of interatrial communication (disorder),Acquired interatrial communication (disorder)
471301006,723089002,Acquired excessive restriction of interatrial communication (disorder),Acquired atrial septal defect (disorder)
16650241000119101,280133005,Lesion of left lumbosacral nerve root (disorder),Disorder of soft tissue of trunk (disorder)
25312001,210356001,Open wound of multiple sites of face with complication (disorder),Multiple open wounds of face with complication (disorder)
10822771000119101,10822731000119104,Open fracture of shaft of metacarpus of right thumb (disorder),Open fracture of metacarpal bone of right thumb (disorder)
254702000,402536001,Basosquamous carcinoma of skin (disorder),Basal cell carcinoma - primary (disorder)
237183003,237184009,Septate vagina - baby delivered with postpartum complication (disorder),Septate vagina - baby delivered (disorder)
202731005,267976000,Lumbar disc prolapse with myelopathy (disorder),Disc disorder with myelopathy (disorder)
202731005,202728009,Lumbar disc prolapse with myelopathy (disorder),Disc prolapse with myelopathy (disorder)
233867000,128403000,Q fever myocarditis (disorder),Infectious disease of heart (disorder)
12394009,87536007,Miscarriage with cerebral anoxia (disorder),Central nervous system complication (disorder)
126737003,126736007,Neoplasm of great vessels (disorder),Neoplasm of blood vessel (disorder)
27977005,72970002,Normal jugular venous pulse (finding),Normal vital signs (finding)
36010004,73573004,Congenital cerebral meningocele (disorder),Congenital anomaly of musculoskeletal system (disorder)
66661000119103,365605003,Carrier of fragile X chromosome (finding),Body measurement finding (finding)
359700009,359709005,Hereditary von Willebrand disease type IA (disorder),von Willebrand disease type IA (disorder)
267968002,430886005,Vertebral column syndromes (disorder),Disorder of vertebra (disorder)
235002009,448986008,Gingival pyogenic granuloma (disorder),Benign neoplasm of soft tissue of jaw (disorder)
235002009,92390008,Gingival pyogenic granuloma (disorder),Benign neoplasm of soft tissues of face (disorder)
398831006,92548003,Bowen's disease of penis (disorder),Carcinoma in situ of body of penis (disorder)
102613000,247353003,Localized abdominal pain (finding),Site of abdominal pain (finding)
452541000124103,452591000124107,Transition of care from emergency department to acute care (finding),Transition of care from acute care to emergency department (finding)
88374002,11980003,Burn of toe (disorder),Burn of foot (disorder)
726220000,726217008,Strain of fascia of muscle of hip (disorder),Injury of fascia of muscle of hip (disorder)
726220000,280136002,Strain of fascia of muscle of hip (disorder),Disorder of soft tissue of lower limb (disorder)
733033001,57148006,Spinocerebellar ataxia dysmorphism syndrome (disorder),Congenital anomaly of brain (disorder)
733033001,363056008,Spinocerebellar ataxia dysmorphism syndrome (disorder),Degenerative disorder of extremity (disorder)
733033001,363025000,Spinocerebellar ataxia dysmorphism syndrome (disorder),Congenital anomaly of back (disorder)
281478007,111263009,Acquired fixed flexion deformity of shoulder (disorder),Acquired deformity of shoulder (disorder)
720500008,400106006,Aplasia cutis congenita with intestinal lymphangiectasia syndrome (disorder),Disorder of skin of trunk (disorder)
720500008,280133005,Aplasia cutis congenita with intestinal lymphangiectasia syndrome (disorder),Disorder of soft tissue of trunk (disorder)
720500008,78626001,Aplasia cutis congenita with intestinal lymphangiectasia syndrome (disorder),Congenital anomaly of trunk (disorder)
70978004,363035006,Situs inversus thoracis (disorder),Congenital anomaly of thorax (disorder)
284826002,284802004,Difficulty kneeling in bath (finding),Difficulty performing bathing activity (finding)
186482006,128117002,Slow viral central nervous system infection (disorder),Infectious disease of central nervous system (disorder)
239962004,239954007,Lesion of ligaments of shoulder region (disorder),Soft tissue lesion of shoulder region (disorder)
269234005,211686009,Superficial partial thickness burn of the eye (disorder),Superficial burn of the eye (disorder)
721531006,125597008,Injury of nerve at forearm level (disorder),Injury of forearm (disorder)
200942004,280134004,Lupus erythematosus unguium mutilans (disorder),Disorder of soft tissue of limb (disorder)
66858001,70195006,Anomalous pulmonary venous drainage to superior vena cava (disorder),Congenital anomaly of superior vena cava (disorder)
93023000,430886005,Congenital anomaly of sacral vertebra (disorder),Disorder of vertebra (disorder)
31159001,289823008,Bluish discoloration of cervix (finding),Discoloration of cervix (finding)
135819008,135818000,General health very poor (finding),General health poor (finding)
298412008,298183002,Increased passive range of cervical spine flexion (finding),Passive range of joint movement increased (finding)
722117000,73573004,"Osteosclerosis, developmental delay, craniosynostosis syndrome (disorder)",Congenital anomaly of musculoskeletal system (disorder)
285391000119101,350301000119104,Acute deep venous thrombosis of left femoral vein (disorder),Acute deep venous thrombosis of left lower extremity (disorder)
203270006,43270005,Tuberculosis of the forearm bone (disorder),Osteitis of forearm (disorder)
197980002,239990000,Encysted hydrocele of spermatic cord (disorder),Soft tissue lesion of pelvic region (disorder)
197980002,280136002,Encysted hydrocele of spermatic cord (disorder),Disorder of soft tissue of lower limb (disorder)
253124001,128124001,Myelodysplasia of the spinal cord (disorder),Congenital anomaly of central nervous system (disorder)
253124001,363025000,Myelodysplasia of the spinal cord (disorder),Congenital anomaly of back (disorder)
397754009,33211000,Regional anesthesia morbidity (disorder),Complication of anesthesia (disorder)
14096004,32336003,Nonvenomous insect bite of scapular region with infection (disorder),Superficial injury of scapular region with infection (disorder)
704660002,704427009,Impairment of older adult development (finding),Impairment of adult development (finding)
298242008,299526006,Subtalar joint stiff (finding),Finding of subtalar joint (finding)
63017000,300438007,Normal gastric motility (finding),Gastrointestinal tract normal (finding)
254862009,237058000,Benign sex cord tumor of ovary (disorder),Sex cord tumor of ovary (disorder)
301990003,189176002,Gonococcal seminal vesiculitis (disorder),Infectious disease of genitourinary system (disorder)
301990003,128070006,Gonococcal seminal vesiculitis (disorder),Infectious disease of abdomen (disorder)
56272000,111458008,Postpartum deep phlebothrombosis (disorder),Postpartum venous thrombosis (disorder)
191615005,46244001,"Recurrent major depressive episodes, in full remission (disorder)",Recurrent major depression in full remission (disorder)
289677009,289623005,Gravid uterus absent (finding),Body of uterus absent (finding)
297156001,280133005,Axillary vein thrombosis (disorder),Disorder of soft tissue of trunk (disorder)
297156001,312584000,Axillary vein thrombosis (disorder),Thrombosis of vein of trunk (disorder)
300126006,300137007,Normal sized ear canal (finding),Ear canal normal (finding)
724950002,724944007,Laceration of flexor muscle of thumb at forearm level (disorder),Injury of flexor muscle of thumb at forearm level (disorder)
92744003,92726006,Carcinoma in situ of skin of toe (disorder),Carcinoma in situ of skin of foot (disorder)
92744003,92735004,Carcinoma in situ of skin of toe (disorder),Carcinoma in situ of skin of lower limb (disorder)
94424006,94589001,Secondary malignant neoplasm of muscle of lower limb (disorder),Secondary malignant neoplasm of soft tissues of lower limb (disorder)
21243004,364738009,Term birth of newborn (finding),Finding of outcome of delivery (finding)
133731000119108,85011000119101,Chronic pain in male pelvis (finding),Pain in male pelvis (finding)
396981007,399573004,Tumor invades optic nerve to cut end of optic nerve (finding),Tumor invades optic nerve (finding)
192647003,402947001,Secondary syphilitic meningitis (disorder),Late secondary syphilis (disorder)
298874005,298747001,Elbow joint deformity (finding),Deformity of upper limb (finding)
441991000,140281000119108,Hemiparesis as late effect of cerebrovascular accident (disorder),Hemiparesis as late effect of cerebrovascular disease (disorder)
15290006,299989006,Blister of toe with infection (disorder),Infection of toe (disorder)
232292003,445053006,Hypoactive labyrinthine dysfunction (disorder),Dysfunction of vestibular system (disorder)
1074861000119102,15726881000119103,Arthritis of right knee (disorder),Disorder of joint of right knee (disorder)
298532007,298182007,Increased active range of thoracic spine right lateral flexion (finding),Active range of joint movement increased (finding)
191938005,1471000119103,Nondependent mixed drug abuse in remission (disorder),Drug abuse in remission (disorder)
220363002,246556002,Central nervous system deficit (finding),Central nervous system finding (finding)
1074971000119103,12241351000119100,Arthritis of left sacroiliac joint (disorder),Inflammation of left sacroiliac joint (disorder)
285751000,280133005,Injury of vein of trunk (disorder),Disorder of soft tissue of trunk (disorder)
5853003,280136002,Sprain of lower extremity (disorder),Disorder of soft tissue of lower limb (disorder)
301627005,301621006,Does use stair lift (finding),Does use lift (finding)
289278007,289747009,Finding of measures of placenta (finding),Finding of measures of gravid uterus (finding)
289278007,300437002,Finding of measures of placenta (finding),Finding of measures of abdomen (finding)
289278007,289205009,Finding of measures of placenta (finding),Finding of measures of pregnancy (finding)
289278007,289673008,Finding of measures of placenta (finding),Finding of measures of uterus (finding)
703165004,703252002,Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle (disorder),Acute myocardial infarction of anterior wall involving right ventricle (disorder)
95500008,11211000119108,Persistent pupillary membranes (disorder),Congenital anomaly of pupil (disorder)
460959004,253640002,Anomalous origin of ligamentum arteriosum from ascending aorta (disorder),Ascending aorta abnormality (disorder)
460959004,460958007,Anomalous origin of ligamentum arteriosum from ascending aorta (disorder),Anomalous origin of ligamentum arteriosum from aortic arch (disorder)
75467001,202717005,Intervertebral disc disorder of cervical region with myelopathy (disorder),Cervical disc disorder with myelopathy (disorder)
237466001,372281005,Hypertrophy of gland of Montgomery (disorder),Hypertrophy of breast (disorder)
83250000,277147003,Delayed hemolytic transfusion reaction (disorder),Delayed transfusion reaction (disorder)
720567008,275259005,Bosley Salih Alorainy syndrome (disorder),Congenital malformation of ear (disorder)
282348002,11011871000119101,Acquired renal arteriovenous fistula (disorder),Acquired arteriovenous fistula (disorder)
187622006,254391002,Malignant tumor of labial mucosa (disorder),Tumor of labial mucosa (disorder)
209257006,263100007,Closed fracture subluxation elbow (disorder),Fracture subluxation of elbow joint (disorder)
209257006,2651006,Closed fracture subluxation elbow (disorder),Closed traumatic dislocation of elbow joint (disorder)
209257006,36991002,Closed fracture subluxation elbow (disorder),Closed fracture of upper limb (disorder)
249820005,723722000,Absence of toe (finding),Absence of lower limb (finding)
406103009,189565007,Squamous cell carcinoma in situ of uterine cervix (disorder),Squamous cell carcinoma in situ (disorder)
79977000,239990000,Congenital atresia of broad ligament (disorder),Soft tissue lesion of pelvic region (disorder)
89266005,40993007,Second degree burn of ankle (disorder),Burn of ankle (disorder)
94010004,94051002,Primary malignant neoplasm of skin of axilla (disorder),Primary malignant neoplasm of soft tissues of axilla (disorder)
416463008,213115006,Intraocular lens intralenticular opacification (disorder),Mechanical complication of intraocular lens (disorder)
416463008,420024000,Intraocular lens intralenticular opacification (disorder),Opacification of intraocular lens (disorder)
10931361000119108,10931601000119102,Closed fracture of distal phalanx of lesser toe of left foot (disorder),Closed fracture of phalanx of left foot (disorder)
94354002,94212002,Secondary malignant neoplasm of islets of Langerhans (disorder),Secondary malignant neoplasm of body of pancreas (disorder)
94354002,126864006,Secondary malignant neoplasm of islets of Langerhans (disorder),Neoplasm of islets of Langerhans (disorder)
94354002,187794005,Secondary malignant neoplasm of islets of Langerhans (disorder),Malignant tumor of Islets of Langerhans (disorder)
10832541000119101,10827641000119101,Open fracture of right ulna (disorder),Open fracture of right forearm (disorder)
15110001,55028001,Cellulitis of vas deferens (disorder),Boil of vas deferens (disorder)
202424007,239954007,Villonodular synovitis of the shoulder region (disorder),Soft tissue lesion of shoulder region (disorder)
29448009,33653009,Absence of postural sense (finding),Absence of sensation (finding)
603434003,473461003,Educated to senior high school level (finding),Educated to high school level (finding)
60399005,199879009,Dermatofibrosis lenticularis disseminata (disorder),Congenital anomaly of skin (disorder)
397900003,280133005,Fournier's gangrene of penis (disorder),Disorder of soft tissue of trunk (disorder)
397900003,189176002,Fournier's gangrene of penis (disorder),Infectious disease of genitourinary system (disorder)
397900003,14250001000004102,Fournier's gangrene of penis (disorder),Gangrene of perineum (disorder)
444606000,363056008,Atrophy of skeletal muscle of pelvis (disorder),Degenerative disorder of extremity (disorder)
444606000,280136002,Atrophy of skeletal muscle of pelvis (disorder),Disorder of soft tissue of lower limb (disorder)
444606000,363058009,Atrophy of skeletal muscle of pelvis (disorder),Degenerative disorder of muscle (disorder)
444606000,280133005,Atrophy of skeletal muscle of pelvis (disorder),Disorder of soft tissue of trunk (disorder)
283352008,189176002,Infected insect bite of genitalia (disorder),Infectious disease of genitourinary system (disorder)
209280003,263104003,Open fracture dislocation perilunate (dorsal) (disorder),Fracture subluxation of radiocarpal joint (disorder)
209280003,263109008,Open fracture dislocation perilunate (dorsal) (disorder),Fracture subluxation of perilunate joint (disorder)
209280003,53256003,Open fracture dislocation perilunate (dorsal) (disorder),Open fracture of lunate bone of wrist (disorder)
209280003,208827000,Open fracture dislocation perilunate (dorsal) (disorder),Open traumatic dislocation of radiocarpal joint (disorder)
209280003,263108000,Open fracture dislocation perilunate (dorsal) (disorder),Fracture subluxation of lunate (disorder)
89400003,280133005,Buckled innominate artery syndrome (disorder),Disorder of soft tissue of trunk (disorder)
272047006,247353003,Complaining of loin pain (finding),Site of abdominal pain (finding)
211869000,23252003,"Deep full thickness burn of the axilla, with loss of body part (disorder)",Deep third degree burn of trunk with loss of body part (disorder)
255196008,65576009,Adenomatous polyp of cervix uteri (disorder),Polyp of cervix (disorder)
300923002,871000119100,Cyst of scalp (disorder),Lesion of scalp (disorder)
15732681000119101,723019006,Acquired ptosis of left eyelid (disorder),Acquired malposition of eyelid (disorder)
17335003,116225000,Illegal abortion with laceration of bowel (disorder),Complication of injury (disorder)
262828008,446390008,Transection of pancreas (disorder),Traumatic injury of body of pancreas (disorder)
29440002,239990000,Superficial injury of groin with infection (disorder),Soft tissue lesion of pelvic region (disorder)
366015001,301912007,Finding of general appearance of palpebral conjunctiva (finding),Finding of appearance of eyelid (finding)
287137008,287125006,Burn to cornea - blister (disorder),Blister to cornea (disorder)
447111007,280133005,Dieulafoy vascular malformation of stomach (disorder),Disorder of soft tissue of trunk (disorder)
92729004,92735004,Carcinoma in situ of skin of groin (disorder),Carcinoma in situ of skin of lower limb (disorder)
297126005,289674002,Normal uterine adnexae (finding),Body of uterus normal (finding)
93010007,430886005,Congenital anomaly of lumbar vertebra (disorder),Disorder of vertebra (disorder)
237176005,237177001,Stenosis of vagina - baby delivered with postpartum complication (disorder),Stenosis of vagina - baby delivered (disorder)
124363008,124402002,Deficiency of alcohol sulfotransferase (disorder),Deficiency of sulfotransferase (disorder)
698187008,280133005,Varices of ovary (disorder),Disorder of soft tissue of trunk (disorder)
15724001000119107,451431000124104,Enthesopathy of left ankle (disorder),Disorder of left lower extremity (disorder)
195289005,47040006,Inferior mesenteric aneurysm (disorder),Disorder of aorta (disorder)
289367002,364747001,Malposition of fetus in brow presentation (finding),Finding of presentation of fetus (finding)
132601000119102,132281000119108,Acute deep venous thrombosis of pelvic vein (disorder),Acute deep venous thrombosis (disorder)
132601000119102,128055005,Acute deep venous thrombosis of pelvic vein (disorder),Deep venous thrombosis of pelvic vein (disorder)
15758261000119106,365613002,Presence of unidentified hemoglobin variant (finding),Finding of presence of hemoglobin (finding)
400161004,288509005,Phosphorus burn of skin (disorder),Burn of skin of body region (disorder)
726225005,280136002,Injury of adductor muscle of thigh (disorder),Disorder of soft tissue of lower limb (disorder)
416780008,22381000119105,"Primary degenerative dementia of the Alzheimer type, presenile onset (disorder)",Primary degenerative dementia (disorder)
402530007,402536001,Basal cell carcinoma with matrical differentiation (disorder),Basal cell carcinoma - primary (disorder)
446321000124103,301711000119104,Acquired left hallux valgus (disorder),Acquired deformity of toe of left foot (disorder)
446321000124103,16010991000119100,Acquired left hallux valgus (disorder),Arthropathy of left foot (disorder)
297136002,312593004,Axillary artery embolus (disorder),Trunk arterial embolus (disorder)
297136002,280133005,Axillary artery embolus (disorder),Disorder of soft tissue of trunk (disorder)
95017007,94758002,Neoplasm of uncertain behavior of pylorus (disorder),Neoplasm of uncertain behavior of body of stomach (disorder)
289673008,248941007,Finding of measures of uterus (finding),Body of uterus finding (finding)
289673008,300437002,Finding of measures of uterus (finding),Finding of measures of abdomen (finding)
210412000,282767001,Open wound of back wall of thorax (disorder),Injury of back of chest (disorder)
210412000,269169002,Open wound of back wall of thorax (disorder),Open wound of back (disorder)
77224008,363027008,Spina bifida of lumbar region (disorder),Congenital anomaly of body wall (disorder)
77224008,430886005,Spina bifida of lumbar region (disorder),Disorder of vertebra (disorder)
77224008,78626001,Spina bifida of lumbar region (disorder),Congenital anomaly of trunk (disorder)
93742006,94053004,Primary malignant neoplasm of cartilage of nose (disorder),Primary malignant neoplasm of soft tissues of face (disorder)
398262004,14918004,Disruption of episiotomy wound in the puerperium (disorder),Disruption of perineal wound in the puerperium (disorder)
94202009,126758009,Secondary malignant neoplasm of blood vessel of pelvis (disorder),Neoplasm of blood vessel of pelvis (disorder)
94202009,94209000,Secondary malignant neoplasm of blood vessel of pelvis (disorder),Secondary malignant neoplasm of blood vessel of trunk (disorder)
94588009,94589001,Secondary malignant neoplasm of soft tissues of inguinal region (disorder),Secondary malignant neoplasm of soft tissues of lower limb (disorder)
16025671000119105,280132000,Chronic aneurysm of left internal jugular vein (disorder),Disorder of soft tissue of neck (disorder)
187794005,126864006,Malignant tumor of Islets of Langerhans (disorder),Neoplasm of islets of Langerhans (disorder)
5102002,204040004,Agenesis of corpus callosum (disorder),Agenesis of cerebrum (disorder)
446904001,110185000,Deep third degree burn of forehead (disorder),Third degree burn of forehead (disorder)
113351000119107,430886005,Enostosis of vertebra (disorder),Disorder of vertebra (disorder)
10817861000119107,11853971000119103,Open fracture of metatarsal bone of right foot (disorder),Injury of right foot (disorder)
10817861000119107,10823251000119106,Open fracture of metatarsal bone of right foot (disorder),Open fracture of right foot (disorder)
209729000,280132000,"Open division, neck ligament (disorder)",Disorder of soft tissue of neck (disorder)
205148004,205145001,Osseous syndactyly of toes first web space (disorder),"Simple syndactyly of toes, first web space (disorder)"
277822002,48079002,Anxiety about choking (finding),Disturbance in mood (finding)
236043003,280130008,Strangulated internal hernia (disorder),Disorder of soft tissue of abdominal cavity (disorder)
425749006,427056005,Subacute myeloid leukemia in remission (disorder),Subacute leukemia in remission (disorder)
61007003,700009007,Separation of symphysis pubis during delivery (disorder),Injury of pelvic girdle (disorder)
61007003,385424001,Separation of symphysis pubis during delivery (disorder),Injury of connective tissue (disorder)
61007003,105606008,Separation of symphysis pubis during delivery (disorder),Injury of musculoskeletal system (disorder)
61007003,116225000,Separation of symphysis pubis during delivery (disorder),Complication of injury (disorder)
230808006,473045008,Brain ventricular shunt obstruction (disorder),Mechanical complication of nervous system implant (disorder)
473125002,473044007,Migration of vascular stent (disorder),Mechanical complication of vascular implant (disorder)
254981002,387893006,Benign tumor of acoustic vestibular nerve (disorder),Neoplasm of acoustic vestibular nerve (disorder)
292341000119102,280133005,Disorder of right ilioinguinal nerve (disorder),Disorder of soft tissue of trunk (disorder)
289829007,289674002,Normal uterine cervix (finding),Body of uterus normal (finding)
93738008,93717002,Primary malignant neoplasm of cardia of stomach (disorder),Primary malignant neoplasm of body of stomach (disorder)
94187006,126757004,Secondary malignant neoplasm of blood vessel of abdomen (disorder),Neoplasm of blood vessel of abdomen (disorder)
94187006,94209000,Secondary malignant neoplasm of blood vessel of abdomen (disorder),Secondary malignant neoplasm of blood vessel of trunk (disorder)
697903007,105969002,Pulmonary arterial hypertension associated with connective tissue disease (disorder),Disorder of connective tissue (disorder)
445307009,84773003,Spina bifida of sacral region (disorder),Congenital anomaly of lower limb (disorder)
445307009,363027008,Spina bifida of sacral region (disorder),Congenital anomaly of body wall (disorder)
445307009,430886005,Spina bifida of sacral region (disorder),Disorder of vertebra (disorder)
445307009,78626001,Spina bifida of sacral region (disorder),Congenital anomaly of trunk (disorder)
713839007,280133005,Intercostal neuralgia as late effect of trauma (disorder),Disorder of soft tissue of trunk (disorder)
1079151000119109,372129002,Primary basal cell carcinoma of right upper limb (disorder),Carcinoma of skin of upper limb (disorder)
1079151000119109,402536001,Primary basal cell carcinoma of right upper limb (disorder),Basal cell carcinoma - primary (disorder)
272013008,699368004,Complaining of ankle symptom (finding),Symptom of ankle (finding)
160757006,224133007,Elderly relative lives with family (finding),Lives with family (finding)
